Order_Processed,Date_Collected,Site,Stand_Age,Growth_Stage,Stand,Plot,Treatment,Ntrt,Ptrt,Catrt,Species,Tree_Number,TagID,Subplot,Shots,Canopy_Locations,Field_Notes,Number_of_Leaves,Total_Fresh_Mass,Total_Leaf_Area,Leaf_Area_for_SLA,Oven_Dry_Mass_with_Bag,Oven_Dry_Bag_Weight,Total_Oven_Dry_Mass,Dry_Mass_Per_Leaf,LA_per_Leaf,SLA_cm2_g,SLA_m2_kg,LDMC_g_g,LDMC,Lab_Notes,Caution,Date Processed,d15N,d13C,N,propC,CN,Ca,Fe,K,Mg,Mn,P 214,P 178,S,Sr,Zn,Stomatal_Density,Extra_Notes,Former_TagID,Species_ID
383,7/29/2022,BEF,Mid,Third,C6,3,N,1,0,0,BE,3,1277,B3,4,NA,,5,2.67,219.577,219.331,NA,NA,1.32,0.26,43.92,166.16,16.62,0.49,494.38,lots of brown spots and white spots,,7/31/2022,missing,missing,24.36229906,0.486683372,19.97690657,6.368110558,0.05699705,7.206652047,0.898767657,1.370662277,1.064369206,1.003654302,1.505586091,0.011323281,0.025682333,NA,,436,FAGR
384,7/29/2022,BEF,Mid,Third,C6,3,N,1,0,0,RM,1,411,A2,3,2,,3,1.89,118.602,118.557,NA,NA,0.91,0.3,39.53,130.28,13.03,0.48,481.48,"bad leaves, brown and white spots",,7/31/2022,missing,missing,20.50099958,0.49681478,24.23368568,4.313719713,0.037587641,6.611644485,1.084145217,0.867791733,1.170593411,1.097413885,1.170142919,0.005284693,0.020509909,NA,,,ACRU
385,7/29/2022,BEF,Mid,Third,C6,3,N,1,0,0,RM,2,1259/1260,B2,2,2,,7,3.16,151.138,150.818,NA,NA,1.56,0.22,21.59,96.68,9.67,0.49,493.67,purple leaves,,7/31/2022,missing,missing,17.50990441,0.49216678,28.10790787,4.208948011,0.036509227,5.755230718,0.864024584,0.749540514,0.841793189,0.884751196,0.955965236,0.006396633,0.021511527,NA,,461/460,ACRU
386,7/29/2022,BEF,Mid,Third,C6,3,N,1,0,0,RM,3,615,?,2,2,,7,2.68,156.834,156.483,NA,NA,1.2,0.17,22.4,130.4,13.04,0.45,447.76,"brown spots, small leaves",,7/31/2022,-2.253347601,-28.59165198,21.73707298,0.509049159,23.41847772,6.199518058,0.0393703,7.435915823,1.042809697,1.176689156,1.047658705,1.07652996,1.183834992,0.010153692,0.031332127,NA,originally listed as 616 but most likely 615,,ACRU
387,7/29/2022,BEF,Mid,Third,C6,3,N,1,0,0,WB,1,402,A1,3,2,,17,10.33,556.049,555.906,NA,NA,4.01,0.24,32.71,138.63,13.86,0.39,388.19,"Tiny holes, little brown spots",,7/31/2022,missing,missing,24.53632935,0.487277023,19.85940994,5.2524,0.0545,9.9039,1.5533,1.5296,1.1875,1.1755,1.4236,0.0123,0.1586,NA,,,BEPA
388,7/29/2022,BEF,Mid,Third,C6,3,N,1,0,0,WB,2,1225,C2,2,2,,10,5.35,295.45,295.45,NA,NA,1.99,0.2,29.55,148.47,14.85,0.37,371.96,Brown spots and tiny holes,,7/31/2022,missing,missing,17.6944182,0.472047469,26.67776155,4.937711581,0.046198999,7.860609593,0.920022826,1.254679837,0.974557396,1.009053852,1.423164844,0.012565031,0.122531791,NA,,608,BEPA
389,7/29/2022,BEF,Mid,Third,C6,3,N,1,0,0,WB,3,1273,B3,NA,NA,,13,8.22,410.006,410.006,NA,NA,3.2,0.25,31.54,128.13,12.81,0.39,389.29,Lots of little brown spots,,7/31/2022,missing,missing,24.05912583,0.491396799,20.82184592,7.988686197,0.051229548,8.634392198,1.192242242,1.796691262,1.04966611,1.021026341,1.463757635,0.022124187,0.170169246,NA,,443,BEPA
390,7/29/2022,BEF,Mid,Third,C6,3,N,1,0,0,YB,1,407,A2,3,2,,5,3.42,194.739,194.003,NA,NA,1.42,0.28,38.95,136.62,13.66,0.42,415.2,"skeletonizer damage, little brown spots",,7/31/2022,-1.385340079,-29.99828078,28.73922301,0.493003021,17.15436152,8.748742533,0.048608534,7.026008562,2.172068398,2.026211186,1.303251824,1.344352338,1.460422719,0.021643093,0.142475826,241,,,BEAL2
391,7/29/2022,BEF,Mid,Third,C6,3,N,1,0,0,YB,2,1230,C2,5,2,,5,2.27,168.91,168.139,NA,NA,0.91,0.18,33.78,184.77,18.48,0.4,400.88,"Lots of small holes and brown spots, skeletonizers",Y,7/31/2022,-1.241993264,-29.61968401,28.2257564,0.494359893,17.51449584,7.222362045,0.049994568,9.587379423,1.697406982,2.039937637,1.173752358,1.142352807,1.245470052,0.015857415,0.154820788,241,,616,BEAL2
392,7/29/2022,BEF,Mid,Third,C6,3,N,1,0,0,YB,3,1278,A3,4,2,,7,3.15,242.809,242.468,NA,NA,1.17,0.17,34.69,207.24,20.72,0.37,371.43,"Lots of little brown and white spots, minor insect damage. A bug",,7/31/2022,missing,missing,22.42530587,0.475914682,21.22221588,6.567891638,0.057146024,6.972907309,1.495811785,1.713480094,1.241506089,1.171753564,1.223574685,0.01582059,0.186850296,217,,435,BEAL2
405,7/29/2022,BEF,Mid,Third,C6,4,P,0,1,0,BE,1,454,B1,2,2,wound on side,6,3.75,328.787,328.787,NA,NA,1.63,0.27,54.8,201.71,20.17,0.43,434.67,"TINY BROWN SPOTS, CHLOROTIC, TINY WHITE SPOTS",,8/3/2022,missing,missing,21.84827289,0.478312996,21.89248543,9.445847079,0.046204123,8.914967586,0.878521564,1.780920942,1.903328712,1.927960459,1.297402601,0.020101774,0.030057676,NA,,,FAGR
406,7/29/2022,BEF,Mid,Third,C6,4,P,0,1,0,BE,2,924,C2,2,2,,6,3.1,239.703,238.298,NA,NA,1.39,0.23,39.95,171.44,17.14,0.45,448.39,"tiny brown spots and holes, skeletonizer damage",,8/3/2022,missing,missing,21.64592401,0.473740289,21.88588894,7.691889782,0.041508064,10.65562167,0.486590521,1.337852522,1.604244359,1.581174141,1.275418101,0.021602516,0.030556061,NA,,,FAGR
407,7/29/2022,BEF,Mid,Third,C6,4,P,0,1,0,BE,3,8872,A1,3,2,,6,3.32,230.946,230.462,NA,NA,1.53,0.26,38.49,150.63,15.06,0.46,460.84,tiny brown spots and holes,,8/3/2022,missing,missing,24.87658008,0.480978961,19.33460948,9.174835075,0.047499287,8.894937959,0.956567371,1.959873402,2.777702687,2.777886828,1.414212895,0.018763181,0.024488849,NA,,419,FAGR
408,7/29/2022,BEF,Mid,Third,C6,4,P,0,1,0,RM,1,8867,B3,2,2,,11,3.56,265.997,265.942,NA,NA,1.6,0.15,24.18,166.21,16.62,0.45,449.44,"tiny brownspots and yellow spots, chlorotic, small leaves",,8/3/2022,-3.281149283,-30.92906368,19.28528917,0.504985965,26.18503466,7.52054311,0.047276818,6.667779418,1.37631697,1.437332693,1.675731159,1.711263259,1.201329946,0.011530691,0.029574606,NA,,480,ACRU
409,7/29/2022,BEF,Mid,Third,C6,4,P,0,1,0,RM,2,8869,A3,2,2,,8,2.49,187.38,187.018,NA,NA,1.28,0.16,23.42,146.11,14.61,0.51,514.06,"TINY WHITE AND YELLOW SPOTS, MINOR INSECT DAMAGE",,8/3/2022,missing,missing,19.99198485,0.491033068,24.56149662,8.788311974,0.037596541,8.082339813,1.072282308,1.954518796,2.040286687,1.917653024,1.17442918,0.013505357,0.030605069,NA,,437,ACRU
410,7/29/2022,BEF,Mid,Third,C6,4,P,0,1,0,RM,3,471/8864,B2,3,2,part of same cluster,10,4.03,256.928,256.736,NA,NA,1.79,0.18,25.69,143.43,14.34,0.44,317.62,"tiny brown spots, minor insect damage, tiny holes",,8/3/2022,-2.594946864,-28.89187449,19.21073065,0.494201971,25.72530844,9.199994404,0.042354897,7.881167296,1.12483169,1.782243388,1.932342353,1.986327774,1.252619495,0.018454801,0.026228537,NA,,470,ACRU
411,7/29/2022,BEF,Mid,Third,C6,4,P,0,1,0,WB,1,429,A2,3,2,,8,3.23,171.267,170.568,NA,NA,1.42,0.18,21.41,120.12,12.01,0.44,439.63,"tiny brown spots, tiny holes, skeletonizer damage",,8/3/2022,missing,missing,22.31801033,0.492,22.04253715,8.547752368,0.040690126,5.821994431,1.345548973,2.382540561,2.069445675,2.005592569,1.191407835,0.022532502,0.211070729,NA,,,BEPA
412,7/29/2022,BEF,Mid,Third,C6,4,P,0,1,0,WB,2,462,B2,3,2,,6,3.34,144.635,144.31,NA,NA,1.49,0.25,24.11,96.85,9.69,0.45,446.11,"tiny holes, tiny brown spots, minor insect damage",,8/3/2022,missing,missing,19.75794053,0.483070319,24.44942673,7.935260355,0.036397927,6.420610016,1.101640098,2.815536418,2.409187894,2.357100412,1.147861129,0.019315062,0.191075779,NA,,,BEPA
413,7/29/2022,BEF,Mid,Third,C6,4,P,0,1,0,WB,3,8861,B1,NA,NA,,8,5.24,231.968,231.968,NA,NA,2.15,0.27,29,107.89,10.79,0.41,410.31,"tiny holes, skeletonizer, small brown spots, minor insect damage",,8/3/2022,-1.861254705,-27.40893854,21.74914724,0.487626967,22.43082898,9.230538321,0.036809122,8.702784171,1.331322089,2.290923787,2.110932802,2.117875699,1.317483254,0.025178042,0.12477211,NA,,449,BEPA
414,7/29/2022,BEF,Mid,Third,C6,4,P,0,1,0,YB,1,931/932,C1,4,2,,7,2.43,164.263,162.863,NA,NA,1.04,0.15,23.47,156.6,15.66,0.43,427.98,tiny holes and insect damage,Y,8/3/2022,-2.075212407,-29.60931249,23.69529531,0.496126716,20.93777309,10.54182678,0.057239884,9.451472379,1.262421489,2.531170022,2.386951024,2.448520837,1.295841996,0.027351679,0.266093054,246,,,BEAL2
415,7/29/2022,BEF,Mid,Third,C6,4,P,0,1,0,YB,2,8860,C1,2,2,,10,4.53,287.113,287.056,NA,NA,1.83,0.18,28.71,156.86,15.69,0.4,403.97,tiny brown spots and holes,,8/3/2022,-2.490378801,-29.73106334,20.53809177,0.488549669,23.78749081,7.408196864,0.044683878,8.209332025,1.503042848,2.201057664,2.192671384,2.214948559,1.182910448,0.018886005,0.152914301,253,,926,BEAL2
416,7/29/2022,BEF,Mid,Third,C6,4,P,0,1,0,YB,3,8870,A2,3,2,,7,3.34,255.031,254.971,NA,NA,1.15,0.16,36.43,221.71,22.17,0.34,344.31,tiny brown spots and holes,,8/3/2022,-1.996376085,-30.19449295,20.02028985,0.480163462,23.98384166,13.7365043,0.046946356,13.15459652,1.782240402,2.647126659,2.198769327,2.245617882,1.321114325,0.037201069,0.225441404,210,,434,BEAL2
393,7/29/2022,BEF,Mid,Third,C6,5,Ca,0,0,1,BE,1,803,B3,2,2,,8,3.19,311.482,311.482,NA,NA,1.4,0.18,38.94,222.49,22.25,0.44,438.87,Brown and yellow spots,,7/31/2022,-0.660351878,-30.98702647,27.98466045,0.484019088,17.29587139,10.5177,0.0498,11.2782,1.6404,0.6553,1.0508,1.0809,1.5762,0.0155,0.022,NA,,,FAGR
394,7/29/2022,BEF,Mid,Third,C6,5,Ca,0,0,1,BE,2,860,C3,3,2,,4,1.74,202.949,201.82,NA,NA,0.83,0.21,50.74,243.16,24.32,0.48,477.01,Holes and brown spots,,7/31/2022,-0.554792629,-29.85300342,23.92486824,0.476466404,19.91511089,9.673235282,0.050154241,10.03665477,1.078960275,0.629999716,1.012621768,1.013792279,1.354972493,0.018974765,0.028787772,NA,,,FAGR
395,7/29/2022,BEF,Mid,Third,C6,5,Ca,0,0,1,BE,3,580,A2,2,2,,6,2.48,219.128,219.087,NA,NA,1.29,0.22,36.52,169.83,16.98,0.52,520.16,brown spots,,7/31/2022,missing,missing,18.15927894,0.495611835,27.2924843,8.021536396,0.053844881,8.239764985,1.278255466,0.762127381,1.117543357,1.100409394,1.501606987,0.011996843,0.028967,NA,,,FAGR
396,7/29/2022,BEF,Mid,Third,C6,5,Ca,0,0,1,RM,1,569,A1,2,2,,6,4.47,240.997,240.695,NA,NA,2.18,0.36,40.17,110.41,11.04,0.49,487.7,brown spots,,8/1/2022,missing,missing,21.89893675,0.494597234,22.58544512,9.301967007,0.032910708,7.568502133,1.272386659,0.680682904,1.060105187,1.004275247,1.235756772,0.015518927,0.028958201,NA,,,ACRU
397,7/29/2022,BEF,Mid,Third,C6,5,Ca,0,0,1,RM,2,823,B2,3,2,,3,2.32,129.64,129.107,NA,NA,1.1,0.37,43.21,117.37,11.74,0.47,474.14,"all leaves damaged; chose leaves with least. Yellow spots, holes, brown spots, minor insect damage",,8/1/2022,-3.307714685,-28.20301227,18.94752323,0.500699512,26.42559169,8.300971398,0.037442037,5.574185705,1.461528248,0.747759258,1.263185679,1.286045189,1.30593003,0.01427624,0.03743691,NA,,,ACRU
398,7/29/2022,BEF,Mid,Third,C6,5,Ca,0,0,1,RM,3,856,C3,2,2,,5,2.41,146.501,145.822,NA,NA,1.12,0.22,29.3,130.2,13.02,0.46,464.73,"small holes, brown spots",,8/1/2022,-3.100259747,-27.99382094,18.41085154,0.502338388,27.28490786,6.296392135,0.034516157,8.203714846,1.194205288,0.480733791,1.065106208,1.085492846,1.281237168,0.009302682,0.030817433,NA,,,ACRU
399,7/29/2022,BEF,Mid,Third,C6,5,Ca,0,0,1,WB,1,578,A2,3,2,,9,4.16,234.234,233.489,NA,NA,1.66,0.18,26.03,140.66,14.07,0.4,399.04,"small holes, brown spots, minor insect damage",,8/1/2022,missing,missing,22.02445534,0.490582519,22.27444498,9.020018217,0.038708865,8.236203957,1.353097268,0.570012364,0.934076429,0.935120958,1.209620785,0.024985777,0.217430286,NA,,,BEPA
400,7/29/2022,BEF,Mid,Third,C6,5,Ca,0,0,1,WB,2,826,B2,2,2,,8,3.35,169.998,169.938,NA,NA,1.37,0.17,21.25,124.04,12.4,0.41,408.96,"small holes, brown spots, minor insect damage",,8/1/2022,-1.050175228,-28.52853976,20.02164094,0.492602103,24.60348303,12.42634132,0.038389934,8.55757994,1.840237677,0.945081639,0.941782005,0.96207867,1.420236731,0.031288886,0.232957966,NA,,,BEPA
401,7/29/2022,BEF,Mid,Third,C6,5,Ca,0,0,1,WB,3,837,C1,3,2,,6,3.88,208.758,208.117,NA,NA,1.62,0.27,34.79,128.47,12.85,0.42,417.53,,,8/1/2022,missing,missing,23.08557278,0.485328614,21.02302675,9.357027537,0.040844644,8.769172936,1.471941309,0.897950613,1.11214888,1.05967758,1.226250215,0.023056243,0.163880634,NA,,,BEPA
402,7/29/2022,BEF,Mid,Third,C6,5,Ca,0,0,1,YB,1,815,B3,5,2,,9,3.35,226.042,222.948,NA,NA,1.2,0.13,25.12,185.79,18.58,0.36,358.21,"skeletonizer damage, two fuzzy leaves, tiny brown spots, minor insect damage. Area may be smaller due to lag time between weighing and area",,8/3/2022,missing,missing,24.62990244,0.477042275,19.3684192,14.52718232,0.056657896,11.54758878,2.12872888,1.369960748,1.421931984,1.466003842,1.479098778,0.031727976,0.229351257,242,,,BEAL2
403,7/29/2022,BEF,Mid,Third,C6,5,Ca,0,0,1,YB,2,854,C3,3,2,,11,3.97,263.357,263.199,NA,NA,1.55,0.14,23.94,169.81,16.98,0.39,390.43,"tiny brown spots, minor insect damage, tiny holes",,8/3/2022,missing,missing,23.2043861,0.46194171,19.90751698,19.97017263,0.046798791,10.62470534,2.324877863,2.343784749,1.074940064,1.147338441,1.527779197,0.046673718,0.402751862,253,,,BEAL2
404,7/29/2022,BEF,Mid,Third,C6,5,Ca,0,0,1,YB,3,590,A3,3,2,nearly overtopped,5,3.01,258.783,257.582,NA,NA,1.05,0.21,51.76,245.32,24.53,0.35,348.84,"tiny holes, tiny brown spots",,8/3/2022,missing,missing,25.57700463,0.474889132,18.56703466,13.67845476,0.07349653,16.05827155,2.092353401,0.964089811,1.359464147,1.346852998,1.550887666,0.028221417,0.309169204,187,,,BEAL2
483,8/2/2022,BEF,Old,Second,C8,1,P,0,1,0,BE,1,215,B2,2,2,,7,4.36,392.608,392.608,NA,NA,2.24,0.32,56.09,175.27,17.53,0.51,513.76,,,8/5/2022,-0.915235496,-27.8947214,21.71776341,0.492671054,22.68516534,4.732544628,0.034949419,9.827014563,0.942945851,0.75894204,1.631721169,1.560608514,1.098871863,0.009072131,0.028473349,NA,,,FAGR
484,8/2/2022,BEF,Old,Second,C8,1,P,0,1,0,BE,2,489,B1,2,2,,4,2.56,268.448,268.019,NA,NA,1.25,0.31,67.11,214.42,21.44,0.49,488.28,tiny holes and minor insect damage,,8/5/2022,missing,-29.78121673,17.330616,0.481901824,27.80638748,4.703222127,0.035481848,7.915217434,0.790676978,0.393743448,1.420710642,1.518647278,1.123266619,0.012694102,0.019081298,NA,Partial Run,213,FAGR
485,8/2/2022,BEF,Old,Second,C8,1,P,0,1,0,BE,3,97,A3,3,2,,9,6.24,629.077,628.899,NA,NA,3.04,0.34,69.9,206.87,20.69,0.49,487.18,"tiny holes and minor insect damage, tiny white spots and brown spots",,8/5/2022,-1.283902986,-28.16351898,22.00940728,0.483653864,22.01361917,5.2394,0.0459,10.3451,0.8014,0.5644,1.3705,1.3343,1.3249,0.0114,0.028,NA,,204,FAGR
486,8/2/2022,BEF,Old,Second,C8,1,P,0,1,0,SM,1,209,C3,2,2,,15,7.37,425.418,424.455,NA,NA,3.73,0.25,28.36,113.79,11.38,0.51,506.11,"tiny holes, curved leaves, chlorotic, tiny brown spots",,8/5/2022,missing,-27.71899589,17.85176375,0.495737862,27.76968535,4.4688,0.0406,8.5149,0.4855,1.3008,2.3674,2.5952,1.2272,0.0121,0.0214,487,Partial Run,,ACSA3
487,8/2/2022,BEF,Old,Second,C8,1,P,0,1,0,SM,2,230,C2,2,2,,12,6.58,399.674,399.272,NA,NA,3.25,0.27,33.31,122.85,12.29,0.49,493.92,"tiny holes, curved leaves, chlorotic, tiny brown spots",,8/5/2022,missing,-28.88805258,16.59566169,0.488897351,29.45934666,6.851056293,0.038096932,8.219414857,0.928017086,1.284352581,2.622172697,2.617630467,1.246594908,0.022624255,0.022196565,510,Partial Run,,ACSA3
488,8/2/2022,BEF,Old,Second,C8,1,P,0,1,0,SM,3,205,A3,2,2,,9,3.42,235.429,235.253,NA,NA,1.64,0.18,26.16,143.45,14.34,0.48,479.53,"tiny holes, curved leaves, chlorotic, tiny brown spots",,8/5/2022,missing,-29.79894712,15.63035781,0.480789077,30.82709231,8.0820706,0.0470195,8.3818746,0.7157314,1.2721108,3.0613886,3.1282463,1.4464729,0.0296339,0.0302357,613,Partial Run,,ACSA3
489,8/2/2022,BEF,Old,Second,C8,1,P,0,1,0,YB,1,224,C1,3,2,,7,2.34,175.176,174.733,NA,NA,1.02,0.15,25.03,171.31,17.13,0.44,435.9,"tiny holes, tiny brown and yellow spots",,8/5/2022,missing,-31.17,22.22768683,0.48,21.81,12.75528962,0.050930625,10.64829676,2.011642065,2.107989062,2.777047322,2.811804169,1.288028448,0.044405037,0.252500225,283,Partial Run,,BEAL2
490,8/2/2022,BEF,Old,Second,C8,2,Control,0,0,0,BE,1,283,B3,3,2,,9,2.88,219.518,219.42,NA,NA,1.41,0.16,24.39,155.62,15.56,0.49,489.58,"tiny holes, skeletonizer, small brown spots, minor insect damage",,8/5/2022,missing,-29.39057791,20.40026082,0.492040656,24.1193316,5.905193975,0.046758953,9.953459416,1.235603748,1.041595368,1.221411403,1.200943964,1.211507565,0.016277923,0.029678441,NA,Partial Run,,FAGR
491,8/2/2022,BEF,Old,Second,C8,2,Control,0,0,0,BE,2,257,A2,2,2,,7,2.4,288.647,288.647,NA,NA,1.11,0.16,41.24,260.04,26,0.46,462.5,"tiny holes, skeletonizer, small brown spots, minor insect damage",,8/5/2022,missing,-30.59616418,26.20362455,0.488329108,18.63593744,9.087230162,0.056640861,9.338752922,1.260990566,0.784432349,1.449269323,1.447633155,1.663916754,0.026495439,0.038218547,NA,Partial Run,,FAGR
492,8/2/2022,BEF,Old,Second,C8,2,Control,0,0,0,BE,3,294,C1,2,2,,11,4.86,572.31,569.671,NA,NA,2.55,0.23,52.03,223.4,22.34,0.52,524.69,"tiny holes, skeletonizer, small brown spots, minor insect damage",,8/5/2022,missing,-29.53895709,22.67259625,0.487361273,21.49560939,5.107459029,0.048241178,8.194447452,1.31465216,0.712706167,1.150788649,1.155598817,1.352689146,0.013872562,0.033835216,NA,Partial Run,,FAGR
493,8/2/2022,BEF,Old,Second,C8,2,Control,0,0,0,SM,1,276,B3,2,2,,10,4.56,295.613,294.576,NA,NA,2.34,0.23,29.56,125.89,12.59,0.51,513.16,"tiny holes, skeletonizer, chlorotic, insect damage",,8/5/2022,missing,-29.44951009,18.9257091,0.483088037,25.52549203,6.964099086,0.044929501,8.511514426,1.325718176,1.15186397,1.501579816,1.582339323,1.613552034,0.030933352,0.028048327,414,Partial Run,,ACSA3
494,8/2/2022,BEF,Old,Second,C8,2,Control,0,0,0,SM,2,251,A3,4,2,,18,11.88,714.524,713.658,NA,NA,5.37,0.3,39.7,132.9,13.29,0.45,452.02,"tiny holes, brown spots, chlorotic, insect damage",,8/5/2022,missing,-29.43418886,15.09529042,0.48401942,32.06426686,8.315804396,0.044350099,9.407189215,1.078438374,0.683919765,1.244304469,1.244006455,1.488086598,0.033004504,0.034967819,409,Partial Run,,ACSA3
495,8/2/2022,BEF,Old,Second,C8,2,Control,0,0,0,SM,3,272,B2,3,2,,7,2.99,176.71,176.523,NA,NA,1.45,0.21,25.24,121.74,12.17,0.48,484.95,"tiny holes, brown spots, chlorotic, insect damage, curved leaves",,8/5/2022,missing,-28.57408551,13.56058621,0.466552191,34.40501639,7.129466888,0.042976135,8.801041631,1.103627827,0.937845417,1.114807971,1.133097051,1.257677629,0.033203326,0.023784376,468,Partial Run,,ACSA3
496,8/2/2022,BEF,Old,Second,C8,2,Control,0,0,0,YB,1,1046,Buffer,4,2,,9,7.66,395.888,394.674,NA,NA,3.49,0.39,43.99,113.09,11.31,0.46,455.61,,,NA,missing,missing,19.21772366,0.476979931,24.8197934,9.36574834,0.040553442,7.952921553,1.836707241,2.173304044,1.348138616,1.360469814,0.975916807,0.035006883,0.217241022,360,,,BEAL2
497,8/2/2022,BEF,Old,Second,C8,2,Control,0,0,0,YB,2,BUFFER,A3,3,2,,7,4.06,223.28,223.035,NA,NA,1.8,0.26,31.9,123.91,12.39,0.44,443.35,,,NA,missing,-28.03696593,21.17945618,0.499363102,23.57771122,6.293642093,0.040640484,11.26224975,1.361768935,0.756410263,1.466620648,1.548086464,1.196460109,0.022792682,0.319981608,187,Partial Run,,BEAL2
498,8/2/2022,BEF,Old,Second,C8,2,Control,0,0,0,YB,3,BUFFER,C3,3,2,,8,4.16,262.835,261.752,NA,NA,1.65,0.21,32.85,158.64,15.86,0.4,396.63,,,NA,missing,-29.93115799,22.67474533,0.487981859,21.5209411,8.964544093,0.055607907,12.05977938,2.245713467,1.268719781,1.78798827,1.791326635,1.20228532,0.037254104,0.198810395,242,Partial Run,,BEAL2
499,8/2/2022,BEF,Old,Second,C8,3,N,1,0,0,BE,1,299,A3,2,2,,8,4.66,266.741,266.226,NA,NA,1.24,0.16,33.34,214.7,21.47,NA,NA,,,NA,missing,-29.84741154,25.82845183,0.480040422,18.58572188,6.276773761,0.054072517,8.038427711,1.079516142,1.662884812,1.219733101,1.289528828,1.467682206,0.015619173,0.032846567,NA,Partial Run,,FAGR
500,8/2/2022,BEF,Old,Second,C8,3,N,1,0,0,BE,2,1040,Buffer,4,2,,7,1.63,167.507,166.71,NA,NA,0.91,0.13,23.93,183.2,18.32,0.56,558.28,,,NA,missing,-27.85018585,20.78273333,0.500926786,24.15814753,5.451141418,0.0433251,6.823528816,0.752557328,0.888969252,1.190505232,1.191505609,1.170447844,0.013961248,0.024802411,NA,Partial Run,,FAGR
501,8/2/2022,BEF,Old,Second,C8,3,N,1,0,0,BE,3,16,B1,2,2,,10,2.82,310.925,309.718,NA,NA,1.47,0.15,31.09,210.69,21.07,0.52,521.28,,,NA,missing,missing,20.21451186,0.49292126,24.38452453,8.094940535,0.051383215,6.583989498,1.774980804,1.227987051,1.280777743,1.219988673,1.330952329,0.02211315,0.033832071,NA,,,FAGR
502,8/2/2022,BEF,Old,Second,C8,3,N,1,0,0,SM,1,2036,B3,1,2,,6,2.77,160.379,160.253,NA,NA,1.25,0.21,26.73,128.2,12.82,0.45,451.26,,,NA,missing,-28.63958564,18.79529348,0.505618801,26.90135175,3.437145894,0.06125725,7.504305631,0.592381149,1.338539729,1.102735336,1.117194177,1.18637266,0.011675483,0.019393845,359,"Partial Run; original tag was 30, tag changed in 2023",,ACSA3
503,8/2/2022,BEF,Old,Second,C8,3,N,1,0,0,SM,2,28,B2,2,2,,11,3.69,284.394,283.602,NA,NA,1.81,0.16,25.85,156.69,15.67,0.49,490.51,,,NA,missing,-29.48398135,17.429963,0.47824226,27.43793889,5.597031547,0.046155063,7.867812201,0.942767217,0.873248705,1.121091564,1.141444345,1.133219584,0.025943141,0.023244402,478,Partial Run,,ACSA3
504,8/2/2022,BEF,Old,Second,C8,3,N,1,0,0,SM,3,37,C2,2,2,,12,3.32,223.243,223.12,NA,NA,1.61,0.13,18.6,138.58,13.86,0.48,484.94,,,NA,missing,-28.58767584,18.85452986,0.4895673,25.96550024,4.614957516,0.04950689,7.218400711,0.783532882,1.527027959,1.159138547,1.170713609,1.213742354,0.017843698,0.023455369,461,Partial Run,,ACSA3
505,8/2/2022,BEF,Old,Second,C8,3,N,1,0,0,YB,1,31,B3,3,2,,7,2.67,178.035,177.136,NA,NA,1.21,0.17,25.43,146.39,14.64,0.45,453.18,,,NA,-2.474488649,-29.14411881,21.15904867,0.491896715,23.2475818,8.603993004,0.044199693,8.435980164,2.179790583,2.37237965,1.389105337,1.427356758,1.235129083,0.025864086,0.139708388,195,,,BEAL2
506,8/2/2022,BEF,Old,Second,C8,3,N,1,0,0,YB,2,18,B1,3,2,,8,2.85,211.431,210.417,NA,NA,1.18,0.15,26.43,178.32,17.83,0.41,414.04,,,NA,missing,-30.60561579,25.79348483,0.496946905,19.2663732,7.127557934,0.056338735,10.86481902,1.755802253,1.54520231,1.487787206,1.504546883,1.251104755,0.025349626,0.17264109,219,Partial Run,,BEAL2
507,8/2/2022,BEF,Old,Second,C8,3,N,1,0,0,YB,3,W-C1 sub,Buffer,5,2,,6,4.19,241.966,240.811,NA,NA,1.97,0.33,40.33,122.24,12.22,0.47,470.17,,,NA,missing,-27.95512056,22.61337089,0.489537728,21.64815367,8.248183605,0.038772279,6.385001926,2.238859761,1.75511785,1.328069701,1.369685867,1.179406313,0.027135363,0.16695891,205,Partial Run,,BEAL2
508,8/2/2022,BEF,Old,Second,C8,4,NP,1,1,0,BE,1,931,A2,2,2,,9,3.34,282.072,281.928,NA,NA,1.75,0.19,31.34,161.1,16.11,0.52,523.95,,,NA,missing,-28.17601718,24.26468142,0.493662696,20.34490739,7.34005201,0.047363285,7.538568802,0.931748907,1.661192254,1.519735417,1.632509405,1.375993176,0.013704794,0.033679444,NA,Partial Run,,FAGR
509,8/2/2022,BEF,Old,Second,C8,4,NP,1,1,0,BE,2,588,?,2,2,Strange bark,12,6.95,437.292,437.176,NA,NA,3.44,0.29,36.44,127.09,12.71,0.49,494.96,,,NA,0.253006464,-29.26159047,26.63174369,0.506849116,19.03176605,5.612025312,0.052542256,7.096990949,1.215645421,1.145240679,1.488312215,1.516621967,1.468823802,0.010176307,0.018338598,NA,,,FAGR
510,8/2/2022,BEF,Old,Second,C8,4,NP,1,1,0,BE,3,923,C3,NA,NA,,11,3.9,456.287,455.078,NA,NA,1.74,0.16,41.48,261.54,26.15,0.45,446.15,,,NA,missing,-29.84636549,25.52185133,0.482464182,18.90396493,8.657734189,0.048248399,8.830171822,1.340415888,2.134660041,1.393556585,1.395501662,1.482769593,0.016051694,0.03864884,NA,Partial Run,,FAGR
